Title,Author,Body,URL
Let's do everything possible to prevent violence against women - Roberta Metsola,Times of Malta,"European Parliament President Roberta Metsola on Monday called for “proper protection frameworks” as she spoke about violence against women during Monday’s parliamentary sitting. Speaking on the International Day for the Elimination of Violence Against Women, Metsola called for commitment to “do everything possible to prevent violence against women and girls in Europe and beyond”.   Metsola referred to Bernice Cassar and Paulina Dembska’s murders in Malta, along with those of Giulia Cecchettin, Ashling Murphy and others giving them as “examples of abuse and murder of women in Europe... simply for being women. It is appalling. It is terrible. And it is completely unacceptable.” She said: “We need proper protection frameworks. We need more convictions of those who prey on females. And we need to end the remaining institutional blindness to this epidemic upon women. There are no more excuses. It is already too late.” Metsola said that nowords of comfort can ever bring a mother, a daughter, or a sister back. But justice and accountability were small steps for those they leave behind. “We must do more for women.”   You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing.",https://timesofmalta.com/article/let-everything-possible-prevent-violence-women-roberta-metsola.1068591
Man arrested following Sannat burglaries,Times of Malta,"A man who lives in Sannat has been arrested in connection with three house thefts in the same locality in the past weeks. The police said on Monday that personal belongings, cash, jewellery and electronic equipment were stolen. Police investigations to identify the thief led them to arrest a 40-year-old man from Serbia, who lives in Sannat. Some of the stolen items were found at his residence. The man is due to be arraigned at the Gozo Court on Monday evening. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing.",https://timesofmalta.com/article/man-arrested-following-sannat-thefts.1068543
Man suspected of breaking into nine shops set to be arraigned,Times of Malta,"A man who allegedly broke into nine shops and stole cash and a large number of mobile phones and laptops is set to be taken to court later on Monday. The police said the 29-year-old was arrested on Saturday during investigations into a five-month series of night-time thefts from shops in Valletta, Qormi, Sliema, Naxxar and Mellieħa. The man is also suspected of having tried to break into shops in Birkirkara, Tarxien, Marsa and Gżira. The stolen items were worth some €150,000, the police said.  The suspect was arrested in St Julians and will be arraigned  before Magistrate Abigail Critien. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing.",https://timesofmalta.com/article/man-suspected-breaking-nine-shops-set-arraigned.1068513
‘We want to know that our sister has not died in vain’,Claudia Calleja,"One year after the state failed to protect femicide victim Bernice Cassar, her family have yet to receive an apology for the various shortcomings that left her two children motherless. Speaking up for the first time since the murder, Bernice’s two brothers and two sisters came together to voice the family’s disappointment. They also spoke about how life has been since November 22, 2022, when their eldest sister was shot dead on her way to work. Her estranged husband, Roderick Cassar, has been charged with the femicide and is pleading not guilty. “Our sister exposed every single loophole in the system. She was begging the authorities to protect her, but no one listened. We can’t believe they did not see the risk that was so obvious to anyone around her,” said her sister Alessia Cilia Portelli. Bernice had filed multiple police reports against her ex-husband before she was shot dead. Days before she was killed, her lawyer pleaded with police to take action against her ex-husband for breaching a protection order.    An inquiry concluded that the state ‘system’ failed the 40-year-old mother-of-two, particularly because of a lack of resources and a heavy caseload. The inquiry went on to make a number of recommendations that include increasing resources and strengthening protection orders. A copy of the recommendations was given to the family’s lawyers just a few hours before the press conference was announced.  RELATED STORIES  “No one has kept us informed about what happened to those recommendations,” said her brother Peter Cilia. “We can’t bring our sister back. But we want to know she did not die in vain. That at least this will not happen again. They said the system failed her. But what about the people in that system? Has something been done?” he said while acknowledging that, since his sister’s murder, police did take reports more seriously. The last photo The four siblings – Alessia, Peter, Clarice Micallef Cilia and Karsten Cilia Zarb – sit around the dining table at Karsten’s house. It was the last place they were together as a family, a Halloween costume party for the children two weeks before the murder. That day Bernice looked happy. “My well became famous. Bernice wanted to take a new profile photo,” Karsten says sombrely as he points towards a stone well in the hallway of his home. The scene is familiar. It is the backdrop to the photo of Bernice used in the media following the murder.   Alessia continues: “It was her homework from the therapist. Her old profile picture was with the kids and the therapist was working on helping her to accept that she was more than a mother – she was a woman. That day she was determined to take the photo.” Alessia has other versions of the photo taken with her mobile phone. “Now that photo is on her grave,” Karsten says poignantly. It remained a symbol of Bernice trying to claim her independence.   “That day we remember her happy. After that, the last nine days of her life were hard and filled with suffering. “The timeline is known and we won’t go into it. But in those nine days she was fighting for her life. She filed a report and knew there was a protection order. She noticed that the protection order was just a piece of paper with no value. She felt alone. She was scared. This is something we are angry about,” Alessia says. Living with loss “We, her family, are carrying the weight of all this. Her children especially,” she adds. “The pain is shared, but from a different perspective. Our parents’ loss is one thing and that of her children is the hardest. “You learn to live differently. The pain is there. Not a day passes without it. There are moments when you feel happy – like when Clarice got married – but there is a bittersweet feeling that is with you all day,” Alessia says. She recalls that, the night before the murder, she was on the phone with Bernice. “She was washing the children and crying a lot. She was feeling helpless and did not like living in fear. She was worried about the safety of her children too… The last thing she did was kiss the kids and see them onto the school van. Then she drove towards her death.”   Clarice recalls the morning of the murder. “Bernice’s daughter was going to be Our Lady in the school pageant and Bernice needed to pick up a costume from Birkirkara that day. She was busy so I offered to go. After what happened I ended up not going… After that, her daughter did not want to be Our Lady. She wanted to be an angel – like her mother had become.” As she wipes her tears, she says this year has been a difficult one for everyone.  The children are aware of what happened. On the day of the murder they were informed by their school therapists and other professionals, with a family member to provide support in such a sensitive and difficult situation. Hoping for closure Alessia, Peter, Karsten and Clarice have now stepped in to share the parenting role. The children, now age nine and six, live with their grandparents – where they were already living before the murder as Bernice had left the matrimonial home some months earlier. Their aunties and uncles chip in to take them to extracurricular activities, help with the homework, take them to school parties and to therapy.   “They are happy children,” Alessia says. Then she stops. “No words seem right. ‘Happy’ in the sense that they have all the material things they need and are surrounded by love. They smile and they are doing well at school. But they miss their mother. They visit her at the cemetery and take her the pictures and crafts they make for her.” The siblings, and other family members, also make sure someone is always present during the court proceedings. The compilation of evidence is reaching its final stages. While they understand that the court system needs to take time, they hope for closure. “We want justice – holistically. Those who failed our sister should take responsibility. We want to live in peace knowing that we and the children are safe,” they say. They are now preparing for Christmas. “Last Christmas was too close to the case. We can’t use it as a gauge to how this one will be. Bernice loved Christmas. After she died, she received a parcel at work. She had bought our Christmas presents,” says Alessia. Clarice, emotional, adds: “We had to figure out whose was whose. They were our birth stones. We treasure the last gift she gave us – after she died.” The family is organising a tribute gathering called Echoes of Silence in remembrance of Bernice Cassar on November 22 at Triq il-Baċir, Paola, from 7.30am to 8.30am: one year to the date and place of her murder. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/we-want-know-sister-died-vain.1068384
Copper cable thieves caught red-handed after leaving hundreds with no internet,Times of Malta,"A Marsascala man was caught red-handed attempting to steal underground copper cables in the early hours of Saturday morning, with police also arresting two suspected accomplices. The suspects are believed to have cut through a fibre optic cable in their attempt to steal the copper, cutting off internet connectivity for GO Internet customers in Valletta and Floriana in the process. Police said in a statement that they were called to an area close to Argotti Gardens at around 4am after receiving a report about an attempted theft of copper cables. Officers entered tunnels in the area and spotted a man, who is 39 and from Marsascala, carrying copper cables. He tried to hide but eventually emerged and gave himself up. The police officers continued to search inside the tunnels and eventually came across two other men hiding: a 30-year-old Żejtun man and a 35-year-old Nigerian national. All three were arrested and taken to the Valletta police station for further questioning. They are likely to be arraigned later on Saturday. The attempted robbery had a knock-on effect on hundreds of residents, with GO customers in Valletta and Floriana left without internet as a result. In a company statement, GO said that its technicians had been onsite since 2am and had alerted the police after discovering the cut cable. Technicians could only begin work to repair the cable once police forensic teams had completed their assessments. ‘It is extremely disappointing and disheartening that such incidents keep on occurring. This is not the first time that our services have been impacted due to theft attempts. These individuals do not realise that they are tampering with critical infrastructure that supports civil protection units and other services, on which the country and its people depend,’ a GO spokesperson said. The spokesperson asked for customers’ patience and understanding while technicians worked to restore service. “Our teams are on site and are doing everything they possibly can to restore the services in as short as time as is reasonably possible. Services will start to be restored in the coming hours.”   ""It is also extremely frustrating for us too since our resources need to be reallocated to fixing this unanticipated and deliberate damage instead of focusing our efforts on servicing our customers, and the country, not to mention the significant costs to repair which could have been invested elsewhere,"" the spokesperson said. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing.",https://timesofmalta.com/article/copper-cable-thieves-caught-redhanded-leaving-hundreds-no-internet.1068192
Sweden's Supreme Court throws out 'vagina' ruling,AFP,"Warning: Graphic content Sweden's Supreme Court on Friday threw out an appeals court ruling acquitting a man of raping a 10-year-old girl because it had been unsure what the word she used for her vagina meant. The girl had used the word ""snippa"", devised by the Swedish Association for Sexuality Education (RFSU) in the early 2000s and introduced in preschools as a neutral and informal term to destigmatise women's genitals. It is intended to be the female equivalent of the existing and commonly-used word ""snopp"" for male genitalia, and has rapidly grown in usage since its introduction. In June 2021, the Halmstad district court in southwestern Sweden convicted the man, who is in his 50s but has not been publicly named, of rape for putting his hand inside the girl's pants and touching her vagina. But a panel of appeals court judges overturned the ruling in February 2023, saying they could not conclude with certainty what the girl was referring to because she used the word ""snippa"". The dictionary defines ""snippa"" as the outer part of female genitalia but in common usage it refers to the entire vagina, not just the vulva. Despite the girl testifying that the man's fingers had been ""inside"" her ""snippa"", the appeals court also said it could not conclude that the man had penetrated her vagina because of the use of the word ""snippa"". Penetration is required for a rape conviction. The appeals court ruling caused an uproar among legal experts, health authorities and the public, prompting several demonstrations across Sweden, with the hashtag #jagvetvadensnippaar (""I know what a snippa is"") going viral on social media. The Supreme Court ordered a new panel of appeals court judges to retry the case. ""The court is not bound by the criminal classifications presented by the prosecutor but by the prosecutor's description of the act,"" the Supreme Court said. ""In the snippa case, the Court of Appeal found it was proven that the man had touched the girl's sexual organs, and the court should therefore have looked at alternative classifications,"" it said. ""It must have been clear to the Court of Appeal that there was another penalty provision that could have been applicable - sexual abuse of a child,"" wrote Stefan Johansson, one of the judges who participated in the Supreme Court's decision. The girl's mother welcomed the ruling, writing in a text message to Swedish Television: ""A big weight has been lifted."" The ruling was ""important for children's right to the rule of law, and ... for my daughter's emotional well-being and faith in the rule of law"". You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. Agence France-Presse is an international news agency with headquarters in Paris, France. It is the world's oldest news agency, having been founded in 1835.",https://timesofmalta.com/article/sweden-supreme-court-throws-vagina-ruling.1068003
'Child soldiers' and blood feuds: Sweden's out-of-control gang wars,AFP,"One night in September, teacher Thomas Cervin was woken by gunshots in his apartment building in Uppsala. His neighbour had just become the latest target in Sweden's terrifying gang wars. Execution-style shootings carried out by ""child soldiers"", apartment buildings rocked by bombings, innocent relatives targeted in vendettas, and the morning news summarising the night's death toll - all have become disturbingly routine in the normally quiet country. ""No other country in Europe is seeing anything like this,"" said Prime Minister Ulf Kristersson as he vowed to defeat the gangs.    ""Swedish legislation was not designed for gang wars and child soldiers. But we're changing that now,"" he said.  Sweden's gang wars have smouldered for a decade over control of the drugs market. But they took a drastic turn early this year when an internal feud led to gang members' families and loved ones also becoming targets. The September 13 shooting in Cervin's building in Uppsala, 70 kilometres north of Stockholm, was aimed at the mother-in-law of Rawa Majid, the ""Kurdish Fox"", and head of the notorious Foxtrot gang. She escaped unharmed.  ""I had no idea she was related to him,"" Cervin said. ""That's what makes so many people scared - the people involved have friends and relatives all over the place."" ""This new generation (of criminals) is ruthless,"" said Garip Gunes, who started a youth football team to keep kids in the disadvantaged Stockholm suburb of Rinkeby out of trouble. ""Many parents are worried about their kids and don't let them go out except to go to school or football practice. They're worried they'll end up in the line of fire,"" he told AFP.  Criminology professor Felipe Estrada Dorner of Stockholm University told AFP the situation ""has gotten totally out of control: they've started attacking loved ones and those who have nothing to do with these conflicts."" ""This is a big change from the violence that has prevailed until now."" Forty-seven people have been killed in 314 shootings so far this year, police said, compared to only seven deaths in 2016. The victims and the perpetrators are increasingly young. Police last year investigated 336 15- to 17-year-olds for having illegal firearms, eight times more than a decade ago, the National Council for Crime Prevention said this month. Gangs now recruit kids to carry out contract killings - some younger than 15 - knowing they can't be jailed. ""Children are contacting criminal gangs"" offering to commit murders, Sweden's police chief Anders Thornberg said. These children ""just don't know how to handle these weapons"", Estrada Dorner said, often leading to innocent bystanders being wounded or killed. In Gottsunda, a suburb near Uppsala, Ebtesam Abowarrad agreed, and said people were scared. ""The difference nowadays is that they shoot all over the place."" ""I never see anyone out in the streets anymore,"" the 40-year-old mother told AFP. Most young gang members have been on social services' radar for years, said Evin Cetin, a former lawyer who has written a book of interviews with young gang members, ""Mitt ibland oss"" (In Our Midst). ""These kids have been trained by criminals -- they live, eat and breathe a culture of violence,"" she said. ""Most of those I've met have an empty look in their eyes, they don't value their own lives."" Prime Minister Kristersson has blamed the rise in organised crime on ""naivety"" over immigration. ""An irresponsible immigration policy and failed integration led us here,"" the conservative leader said. But Cetin argued that the integration problem has a lot to do with the segregation immigrant communities face. ""How is it possible that young Swedes in one of the richest countries in the world have gotten to the point where they're willing to kill, and kill their best friend to boot?"" she asked. ""It says a lot about segregation, the conditions in which they grow up and the exclusion they experience."" Sakariya Hirsi, 26, who hails from Tensta, a heavily-immigrant suburb north of Stockholm, has seen several of his friends die in the violence. In 2020, he founded the Kollektiv Sorg group (Collective Grief) to help families cope with their loss and lobby for change. At a recent meeting of the group at a church in the suburb of Botkyrka, Alexander Zadruzny, 23, said he's ""lost count"" of how many of his friends have died. ""I used to say that our kids grow up too fast, but... our kids don't even live long enough to become adults.""  You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. Agence France-Presse is an international news agency with headquarters in Paris, France. It is the world's oldest news agency, having been founded in 1835.",https://timesofmalta.com/article/child-soldiers-blood-feuds-sweden-outofcontrol-gang-wars.1067925
"Bail for allegedly raping 17-year-old ex-girlfriend, crime filmed on mobile",Edwina Brincat,"A man accused of raping his 17-year-old ex-girlfriend was granted bail on Thursday, along with three other youths accused of attacking the girl's 16-year-old male friend.  A fifth member of the alleged gang had previously admitted to charges of grievously injuring the 16-year-old when he was arraigned in July and sentenced to a one-year jail term suspended for three years.  In July, the prosecution said the two minors had turned up at the police domestic violence unit on a Monday morning, claiming to have been assaulted at the Gianpula nightclub by a gang of Belgian youths the Saturday before. The victims told the police they were then taken to a flat in Sliema where the 17-year-old said she was raped by her ex-boyfriend, 20-year-old Dany Masuekama Kabangu.  In the meantime, in an ordeal that lasted from 5am to 1pm on that Sunday, the boy said he was beaten and assaulted by Kamangu Lema Lelo Arnaud, 18, and Muogo Mukengerwa N’Domba Amani, 20, and two other 17-year-old boys.  All four have pleaded not guilty to the charges.  Proceedings against them continued on Thursday, with Magistrate Caroline Farrugia Frendo upholding a fresh request for bail for all four of the accused.  They were granted bail against a deposit of €15,000, a personal guarantee of €50,000 each as well as daily signing of the bail book and under a curfew between 9pm and 7am. The court previously heard how the girl and her Swiss friend were in Malta studying English, when she was contacted by her ex, whom she had met on the island.  The two had met up in hopes of rekindling their relationship, but the girl broke things off when she learned that Masuekama Kabangu was staying in a flat with four of his friends and his new girlfriend. On that Saturday evening, after a night at the nightclub, he convinced the girl to come back with him to Sliema, with the girl saying she was plied with vodka throughout the taxi ride to his flat.  The next thing she remembered was waking up naked in her ex’s flat to find him raping her.  She also realised that other people in the room were filming the alleged sexual assault.  The girl’s Swiss friend also told police that he was beaten by the Belgians outside Gianpula, who forced him to get into the same taxi with them. He said one of the accused had taken his phone and tried to buy a €2,000 Louis Vuitton bag, giving his Brussels address for its delivery.  Police apprehended the five youths at the airport just an hour before their flight was set to leave Malta, identifying them from photographs sent to them by the victim.  AG lawyers Cynthia Tomasuolo and Joseph Camilleri Azarov are prosecuting together with Inspectors John Spiteri, Omar Zammit and Jonathan Cassar. Lawyers Jose’ Herrera, Franco Debono, Stefano Filletti, Jason Azzopardi, Matthew Xuereb and Gianluca Cappitta are defence counsel. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/man-accused-raping-17yearold-exgirlfriend-gets-bail.1067694
Works to start soon on three new halls for the criminal court,Mark Laurence Zammit,"The Justice Ministry has issued an artist's impression of new halls for the criminal court which will be housed in a renovated building that will also feature administrative offices and a ""protective"" space for victims and their relatives. Justice Minister Jonathan Attard announced on Monday that the three new courtrooms will be housed in the building known as 'Tal-Ferjol', just behind the main courthouse.    The renovated building will also house the criminal court's registry and an ""innovative concept for Malta"" - a specialised zone for victims. ""This area will be only accessible to victims and will have a separate entrance to ensure their best possible protection,"" Attard said.   The €5 million project has been in the pipeline for quite a while. When it was first announced in 2020, then-justice minister Edward Zammit Lewis had promised it would be operational by this year. He had said at the time that the building would be turned into four courtrooms and 25 administrative offices. On Monday Attard acknowledged the project had been touted for several years but he said it could not be completed due to proceedings that had been at an impasse. The impasse has now been broken and a tender for the works will be issued in the coming days. He did not say when the project will be completed.   During the press conference Attard listed measures, initiatives and projects that have been completed or are in the works to mitigate the justice system's increasing challenges caused by staff shortages, the case waiting list and pending magisterial inquiries.   The government, he said, had allocated record funding for the courts and the justice system. With just over €60 million allocated to it, the Justice Ministry would next year see a 21 per cent increase over last year's allocated funds and almost four times the budget allocated to it during the last Nationalist administration in 2013, he said. The aim was to continue the journey towards a more efficient and reliable justice system.   He said a new courtroom in the family court building had been completed and works were underway on new offices and another courtroom for trials by jury. And the court's main entrance would soon house a new help desk. The Court Services Agency would also enjoy a budget that is three times as generous as it had in 2012. Its 500 employees, the highest number ever, are also enjoying better working conditions thanks to a recently signed collective agreement.   The minister also pointed out that judges and magistrates have added help. 29 full-time court attorneys now help them with court processes and the drafting of judgments, and the number of judicial assistants has doubled to 47 since 2012. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/works-start-soon-three-new-halls-criminal-court.1067154
Temping agent in Malta charged with conning 280 foreign workers,Edwina Brincat,"A temping agent has been charged in court after allegedly conning about 280 third-country nationals into paying for a work contract in Malta which never materialised. Immigration police pressed charges against Jonathan James Borg, 42, from Balzan as the suspect behind the racket through which the mainly Indian foreign workers entered Malta lured by promises of a job and accommodation. Their hopes vanished once they reached their destination.  Matters came to a head when Borg’s boss at the company where he worked as an accountant began to receive calls from total strangers complaining that he had not kept his promise to provide them with a job and adequate accommodation in Malta. Police investigations revealed that the third-country nationals had arrived in Malta on the strength of false travel and employment documents.  Those documents were traced to Borg.  Each of the migrants allegedly paid some €4,000 only to end up with no job and nowhere to go.  Borg pleaded not guilty to being involved in a human trafficking conspiracy for personal gain, assisting foreign workers to enter Malta in breach of immigration laws, unauthorised use of electronic data, tampering with such data, software or documentation as well as document fraud.  He was also charged with breaching an attachment order issued in terms of anti-money laundering legislation and with allegedly committing these offences while under two suspended sentences handed down in 2019. He was further charged with relapsing.  He pleaded not guilty.  The prosecution objected to a request for bail because civilian witnesses are still to testify and the accused breached previous court orders.  The prosecution also pointed out that tracking down the accused’s address had delayed investigations. In a previous case, Borg had cited his parents’ address.  But it was obvious that he did not live there. His actual address was tracked down by the police through a food delivery app.  Magistrate Donatella Frendo Dimech, turned down the request for bail, deeming the accused not sufficiently trustworthy and also because several witnesses were still to testify.  The court upheld a request for a freezing order over all assets of the accused.  AG lawyer Nathaniel Falzon and Inspector Karl Roberts prosecuted. Lawyer Ezekiel Psaila was defence counsel. Lawyers Gianluca Caruana Curran and Charles Mercieca are representing the company.  You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/temping-agent-charged-conning-280-foreign-workers.1067025
India police asked to probe seven agencies over fake Malta jobs,Daniel Ellul,"Nine Indian nationals have asked police in Hyderabad to investigate “fraudulent” immigration agencies, including one they claim sends would-be workers to non-existent jobs in Malta. Complainants say the scam even involves forged Maltese notary signatures, but the agent has denied the claims.  RELATED STORIES  Earlier this month, Times of Malta reported how an Indian employment agency called Abroad Study Plan charged people up to €6,000 for a visa, work permit and a promise of a well-paid job in Malta. However, the workers say they were left jobless after arriving in the country.  It transpires that the agency, owned by Anilkumar Ghanta, is one of seven companies listed in a letter handed to Indian police in August. It is signed by people who say they were “cheated” with promises of jobs in European countries by the recruitment agencies. They “provided fake job offer letters, job contracts, notaries”, the letter, dated August 29, reads.    It said that victims had “their own tragic story” including being refused refunds after a visa was rejected or only having a small amount returned. “Sir, in the case of the five per cent of [those who] gained a visa, people [are] also suffering [in] their destination, like not [being provided] accommodation and job. The consultants are not looking after the clients,” the letter said.     “We earnestly request your honour to kindly refund our amount from concerned consultants and take action against scams please.” Times of Malta spoke to one of the letter authors, Srinivasa Rao, who said he worked at Abroad Study Plan’s Delhi office. Rao was in the process of emigrating to Malta before stopping everything after suspecting “fraud” during the 25 days he worked in the office.  RELATED STORIES  When contacted, Anilkumar Ghanta said Rao was allowed to live in the office premises but never worked there. Sai Kiran Pannala was another person who signed the police letter. He said documents needed for his visa process included forged signatures and notary stamps bearing the name of Maltese notary Joanne Cassar. Times of Malta saw a residential lease, an Identity Malta landlord declaration, and a work contract that were seemingly signed and stamped by the Maltese notary. But when contacted and shown pictures of the documents, Cassar said the signature and stamp bearing her name were fake. “My signature and stamp and handwriting look completely different,” she said. She said she had twice been informed about forged documents signed in her name and in both cases had directed the complainants to the police. It is unclear which agency forged Cassar’s signature. Two media organisations in the Indian state of Telangana reported the issue, showing several men holding a large banner saying: “Action should be taken against those who are deceiving Telugu youth in the name of jobs in Europe. Visa fraud should be stopped… A tearful plea for police department”.    The “victims” gathered at the police headquarters and delivered a letter calling for action.   In the video report by ABN Telugu, one man recounted how he initially paid Abroad Study to begin his immigration process and agreed to pay more after Identity Malta (now Identità) issued their approval.    “They (Abroad Study Plan) told me that within three months he would finish the process and take me to Europe with a work visa, that is what was promised; for that, he told me that I needed to pay two lakhs (around €2,200) initially, and after I got Identity Malta approval I have to pay the rest.”   The man said that after some months, he realised the whole thing was “a big scam” and that only a small portion of the visas were being processed.   Another man said that people who make it to Europe do not fare much better.    “After paying €5,500 to these people, excluding flight expenses, they won’t respond for the people after reaching there, and they are staying without jobs for months on end, and they are again asking for money from their country,” he said. “If they do get jobs, they get something like car cleaning, which is not enough for people who had better jobs in India,” he said. Contacted for comment, Anilkumar Ghanta of Abroad Study Plan denied the allegations made in the police report. He said he never forged signatures or used fake documents. He insisted he always refunded at least 75 per cent of the money he was paid when visas were rejected. Ghanta claimed he could not return the full amount to rejected candidates because of fees charged by employers, Identity Malta, visa slot bookings and notaries. Ghanta said that workers he brought to Malta were usually given a job that paid some €1,000 per month. But in some cases, the job they were supposed to have would no longer be available because of the long migration process, he said. In such cases, Ghanta said he did his utmost to find other employment for people. Like any other business, Ghanta said he seeks to make a profit but “I do not throw people at the roadside”. “In some cases, I even paid out of pocket to help people,” he said. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/india-police-asked-probe-seven-agencies-fake-malta-jobs.1067019
Canadian ex-fashion mogul convicted of sexual assault,AFP,"Peter Nygard, the founder of one of Canada's largest clothing brands, was found guilty Sunday on four counts of sexual assault, a court announced in Toronto. The jury, which deliberated for five days, also acquitted the Finnish-Canadian Nygard on one count of sexually assaulting one of the women who testified at the seven-week trial, and one count of forcible confinement, according to Ontario's Superior Court of Justice. The charges against the onetime fashion mogul, now age 82, involved four women and a 16-year-old girl and date from incidents that occurred between 1988 and 2005. The trial addressed the first in a series of charges he faces for sex crimes against multiple women in Canada and the United States and spanning several decades. ""I know it's been a long and arduous case for you,"" Justice Robert Goldstein told the jury. On leaving the courthouse, Nygard's lawyer Brian Greenspan did not rule out the possibility of appealing the verdict. During closing arguments Greenspan had said the case was built on ""contradictions and innuendo"" and he panned the prosecution's portrayal of his client. ""To describe Peter Nygard as an evil predator, a Jekyll and Hyde personality who, through wealth and power, lured women to his den of iniquity and forced women to comply with his sexual demands... is neither fair nor accurate,"" he said. Greenspan said the complainants' testimony was at times ""painfully absurd,"" and he suggested that four of the women were motivated by financial gain or ""gold-digging,"" as they had admitted to being involved in a US class-action lawsuit against him. Prosecutor Ana Serban, on the other hand, said Nygard on the stand was evasive and inconsistent, and that his memory was unreliable and selective. Serban pointed to ""remarkably similar accounts"" of his five accusers, independent of each other, about how they met Nygard, were invited to his office building and ""how he sexually assaulted them in his private bedroom suite."" ""The similarities defy coincidence,"" she said. ""It's a pattern of behavior."" Testifying in his own defense, Nygard did not recall meeting or knowing four of his accusers, and insisted he never raped any of the five. ""The type of allegations that were said and were described is the type of conduct that I know that I have never done, I never would do,"" he told the court, even while admitting that his memory had become ""very fuzzy"" with age. Nygard, who in 1967 founded the firm that was to become Nygard International, has been held in detention since his arrest in 2020. He must now face similar charges in Quebec and Manitoba, as well as extradition to the United States, where he has been accused of sexually assaulting dozens of women and girls, racketeering and trafficking. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. Agence France-Presse is an international news agency with headquarters in Paris, France. It is the world's oldest news agency, having been founded in 1835.",https://timesofmalta.com/article/canadian-exfashion-mogul-convicted-sexual-assault.1067046
Belgian police seize nearly 700kg of cocaine at truck stop,AFP,"Belgian police discovered nearly 700 kilogrammes of cocaine in the back of a truck stopped in a freeway rest area near the port city of Antwerp, prosecutors said Sunday. The 46-year-old Bulgarian driver of the truck was arrested and is custody following the seizure made late Friday. Police found the 698 kilogrammes of cocaine stuffed inside sports bags in the truck's container, according to a statement from the Antwerp prosecutors' office. ""The drugs will be destroyed as quickly as possible,"" it added. Antwerp's port is one of the major gateways for cocaine smuggled in from South America to reach the European market, and drug busts in and around the vast facility occur frequently. An unprecedented 110 tonnes of the illegal drug were seized at the port last year. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. Agence France-Presse is an international news agency with headquarters in Paris, France. It is the world's oldest news agency, having been founded in 1835.",https://timesofmalta.com/article/belgian-police-seize-nearly-700kg-cocaine-truck-stop.1066989
Marzia Maatouk joins her husband on Europe’s most-wanted list,Times of Malta,"Marzia Maatouk has been placed on Europol's list of Europe's most wanted fugitives joining her husband Jomic Calleja Maatouk who was placed soon after the couple went missing from Malta in August. Marzia Maatouk, 23, is wanted for Illicit trafficking in narcotic drugs and psychotropic substances. She was in July sentenced to 15 months in jail after she was convicted of cannabis possession with intent. The crime took place in August 2019 when she was just 19.  Marzia and Jomic, 30, who was convicted of importing explosives, are believed to have absconded from Malta, probably by sea, since no official sea and air departures list included their names.  At the time, the police believed the couple was in Serbia and that they either used false passports to get out of the country or crossed to Sicily by sea and then drove through Italy northwards.  Soon after their disappearance, Marzia’s family told Times of Malta they were fearing for her safety after the couple’s home was found in a mess.     You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing.",https://timesofmalta.com/article/marzia-maatouk-joins-husband-europe-mostwanted-list.1066983
