Title,Author,Body,URL
Lawyers warn PM against turning hospitals case into political scapegoat,Times of Malta,"The Chamber of Advocates on Monday warned Robert Abela against turning the hospitals' inquiry into a scapegoat to deflect attention from the need for procedural reforms within the justice sector. Lawyers also urged the Prime Minister to refrain from personal attacks against the judiciary to gain political mileage.  The chamber was reacting to a five-minute outburst by the Prime Minister on Friday. Last week Abela stridently criticised Magistrate Gabriella Vella for, in his view, taking too long to conclude a magisterial inquiry into people involved in the fraudulent hospitals' privatisation deal. Without mentioning the magistrate by name, Abela said the inquiry was taking too long and questioned whether it was being timed to coincide with the European Parliament elections, to be held this summer. His criticism echoes that of his predecessor Joseph Muscat, who is fighting in court to have the magistrate taken off the case. Muscat alleges that Vella is not impartial because of social media posts published by her relatives. In a statement on Monday, the PN said it expected Abela to issue a public apology for his comments. In a separate statement, the Chamber of Advocates acknowledged that four and a half years were ""indeed a considerable duration"" for the conclusion of an inquiry. However, one also needed to consider other matters being handled by magistrates, as well as their ever-increasing caseload, the chamber added. ""Indeed it is imperative to recognise that the issues at hand extend beyond the specifics of this case. There is a pressing need to reassess and enhance the overall system governing inquiries, not only in this particular instance."" So much so that the government recently appointed a number of magistrates to focus on inquiries, it said. ""It is crucial to refrain from using this case as a scapegoat to deflect attention from the broader need for procedural reforms that lie within the purview of that very entity empowered to enact such changes, led by the Prime Minister who is the individual responsible for making such comments. ""Moreover, it is paramount that any discourse surrounding the inquiry process refrains from engaging in personal attacks against the Judiciary purely to gain political mileage for an entity or individual."" The chamber said the judiciary played a vital role in upholding the rule of law and ensuring justice for all, and any critique should be conducted with respect and adherence to due process. The chamber also urged for a ""serene environment"" for the Judiciary to carry out its duties effectively. ""Creating an atmosphere conducive to fair and impartial adjudication is essential for maintaining public trust and confidence in the legal system."" You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing.",https://timesofmalta.com/article/lawyers-warn-pm-turning-political-scapegoat.1080891
Have you seen this man?,Times of Malta,"The police are looking for Fouad Bouhayoufi, who is wanted in connection with an ongoing investigation. Anyone with any information is being asked to contact the police on 2122 4001, or 119. They can also provide information at the nearest Police Station and quote number 3/2024. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing.",https://timesofmalta.com/article/have-seen-man.1080885
Watch: What do Labour MPs think of a Joseph Muscat return to politics?,Karl-Andrew Micallef,"Labour’s MPs have followed their boss Robert Abela’s lead by welcoming talk of a Joseph Muscat return while raising doubts about an inquiry probing him and others. Times of Malta spoke to more than a dozen PL MPs as they entered parliament on Monday, to see what they think about Muscat potentially returning to politics as a candidate in June's European Parliament elections. All, bar a handful, emphasised Muscat’s achievements as prime minister and downplayed questions about his controversies.   Deputy Prime Minister Chris Fearne said: ""He was a prime minister who gave a lot to our country. I think the Labour Party has a lot to thank Joseph Muscat for. And from the responses I’m seeing, the people seem to have the same sentiment."" Others, such as Minister Julia Farrugia Portelli and Parliamentary Secretary Alison Zerafa Civelli, made it clear they would be happy to have Muscat back in frontline politics. Parliamentary secretary Malcolm Paul Agius Galea took a more cautious approach and said he would not comment until the party did so. Only Randolph Debattista, who aside from being a PL MP also serves as party CEO, was less than enthused by news of a Muscat comeback. “Those who have followed my political thoughts can draw conclusions about what I think,” Debattista said cryptically. The PL CEO had openly called for the party to rid itself of “criminals” as public protests erupted at the end of Muscat’s time in government in late 2019. He was subsequently sacked as CEO only to be reinstated two years later. Times of Malta also asked Labour MPs if they trust the inquiry being carried out into politicians who played a key role in the fraudulent hospitals privatisation deal. Muscat has sought to have the magistrate leading the inquiry, Gabriella Vella, kicked off the case. Last week, Robert Abela echoed Muscat’s criticism of the magistrate and implied the probe might be politically motivated. Most Labour MPs questioned on Monday also expressed concern about the magisterial inquiry, saying it was taking too long. Justice Minister Jonathan Attard and his two predecessors in that role, Edward Zammit Lewis and Owen Bonnici, were among the MPs who spoke most critically of the judicial process. “It’s not acceptable to have such delays,” Attard said, adding that “everyone must assume their responsibilities.”  RELATED STORIES  And while Zammit Lewis said all judicial delays are argued that “justice delayed is justice denied,” Bonnici’s criticism was more full-throated. “It doesn’t help when police carry out a search and members of [NGO] Repubblika are there, taking photos,” the one-time justice minister said, as he also highlighted the inquiry’s four-and-a-half year timespan and repeated Muscat’s criticism about the magistrate’s relatives having criticised the former prime minister on Facebook. “These things do not help to trust in the process,” Bonnici said. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/watch-what-labour-mps-think-joseph-muscat-return-politics.1080867
History: Dr Felice Cutajar – ‘Alexander Ball’s Maltese face’,| Michael Galea,"Dr Felice Cutajar has the distinction of being the first Maltese high-serving officer under the British administration in Malta. He lived through a very eventful period of Malta’s history: the end of the reign of the Order of the Knights of St John of Jerusalem in 1798, the two-year turbulent occupation of the island by the French (1798-1800), and the beginning of the British era in 1800.   Born on September 8, 1739, he was baptised the following day at the parish church of Our Lady of Porto Salvo (St Dominic), Valletta. His father, Salvatore Cutajar, was a pharmacist (magister aromatarius) by profession. The young Felice Cutajar studied jurisprudence at the University of Malta, and graduated doctor of law, and obtained a doctorate in both civil and canon law (juris utriusque doctor). He was proficient in Italian, French and English, “a professional man of integrity” and “a matured learned lawyer”.   At the age of 25, Felice Cutajar married Theodora Bonello. From this marriage, three daughters were born: Benedetta, Maria Anna and Clara. All three embraced the monastic life with the nuns of the Jerusalemite Order of St John (commonly known as the nuns of St Ursola) in Valletta. With the advent of Napoleon and his troops in Malta in June 1798, Cutajar sided and sympathised with his compatriots, the Maltese insurgents against the French. He bequeathed to posterity a narrative description of the events and vicissitudes that took place during the two-year French occupation of Malta: Breve storia della venuta delli francesi nell’isola di Malta e loro modo di governarla (National Library of Malta, ms. 619).   Cutajar’s proficiency in languages, his acumen in the legal profession, and his sympathy with the Maltese against the French must have attracted the attention of Captain Alexander John Ball, Civil Commissioner of Malta and president of the island’s provisional government in 1799. Cutajar won Ball’s confidence, leading to his appointment as secretary to Ball, in which capacity he attended the meetings of the Maltese National Congress. There was “an excellent rapport” between the two. Cutajar coordinated the proceedings between Ball and the representatives of the national congress. Meanwhile, Ball was directed by Lord Nelson to proceed in HMS Alexander off Malta “and to use your best endeavours to blockade the ports of that island so as to prevent any supplies getting in them for the French troops, as well as to prevent the escape of the French ships now in that place”. Captain Ball’s ship wintered at anchor off the coast of Malta, out of reach of the guns. During the greater part of the blockade, Ball lived on shore. The French troops, under General Claude Henri Belgrand de Vaubois, pressed by a dearth of provisions and unable to withstand the siege any longer, surrendered on September 4, 1800. The blockade had ended. After the French surrender, gold medals, together with a citation or attestation, were awarded to the Maltese representatives in recognition of their service in the defence of the island. The attestations were signed by Ball and Cutajar, “secretary to his excellency”. Both signed on the same line. Silver medals were also awarded to those recruits in the village battalions who distinguished themselves in sorties against the French.   “Cutajar served through Ball’s initial phase, and afterward in 1802, in the role of pro-segretario on Ball’s return to office. The books of minutes provide evidence of a very considerable workload, and of a man who did his job well.   No less important to the function of the secretariat system was the role played by the pro-segretario, or second secretary, who was the senior ranking Maltese official. The pro-segretario was the man who effectively dealt with most of the business coming to the secretariat from those institutions and departments of government that were staffed by Maltese functionaries. It was partly a matter of language, but also a recognition that in a situation where the legal systems and forms and practices of government were premised on former usages, there was a need of a knowledgeable and sensitive handling of Maltese affairs.   Cutajar was the first pro-segretario in post. This was a new function in Maltese administrative tradition, which he seems to have carried out with notable efficiency. As Patrick Staines says in Essays on Governing Malta 1800-1813, he was Ball’s “Maltese face at the time and probably his closest advisor”. Cutajar’s tenure of office ended abruptly on October 13, 1803, “in unexpected circumstances”. In 1804, Cutajar was re-engaged as one of the administrators of the public property board, “a post of much lower status and emolument”. It was an onerous appointment that involved the difficult transition period of the transfer of public property from the Order of St John to the early British administration. On December 18, 1807, Cutajar retired from the public property board on the grounds of age and infirmity, and he was granted a pension of £60 a year, which Staines notes “was a pittance, considering his earlier service as uditore (advisor) and secretary”.     Cutajar died at his residence in Rabat on July 8, 1815, at the age of 76. He was interred in the crypt of St Paul’s church, fuori le mura, Rabat. His tomb is unmarked, featuring neither his name nor the date of his death, nor by an epitaph. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing.",https://timesofmalta.com/article/history-dr-felice-cutajar-alexander-ball-maltese-face.1079829
Malta Eurovision finalists will sing for the cameras this year,Daniel Ellul,"Malta will decide its representative for May’s Eurovision Song Contest on Saturday. But unlike previous years, the Malta Eurovision Song Contest’s 12 finalists will not perform in front of a live theatre audience but at TVM studios.  Televoting and a jury will decide the winner.  “We are focusing more on giving the best experience to television viewers this year,” said Charles Dalli, editor at Public Broadcasting Services.  Holding the contest in Guardamangia’s studios means a better-produced final product for viewers, he said.  Malta Eurovision 2011 contest winner Glenn Vella said a show dedicated to television would likely improve the viewers’ experience. “Still, I think artists will miss performing in front of a live audience. Having an audience makes it more exciting for a performer and I think singers will miss the sound of applause after their song,” the One Life singer said.    Claudette Buttigieg, who won the Malta Eurovision in 2000, had similar feelings.  Her winning song, Desire, is still popular among many in Malta.  “Performers will miss not having an audience. For many, singing live in front of thousands during the Malta Eurovision, was the highlight of their career,” Buttigieg said.  She added that the winner of the Malta contest will have to perform in front of a large audience when they sing at Eurovision.  But Maltese singers now had other opportunities to sing in live audience song contests, Buttigieg added, mentioning the Maltese language festival Mużika Mużika as an example.  Buttigieg, a Nationalist Party MP, shadows broadcasting from the opposition benches.  She is hoping to see “something of very good quality,” adding that PBS should always provide a high-quality product while also considering costs. Another change this year is that each finalist has been given €5,000 to produce a music video. Those videos will be shown on February 1.   This year’s Eurovision will also have an award for best music video. The idea, Dalli explained, is for singers to have something to show after the contest is over, so that more singers will be promoted through the Malta Eurovision. This year’s Malta Eurovision Song Contest will start today with interviews with the 12 finalists running until January 31.   Following the music video night on February 1, the 12 finalists will perform songs from past editions of the Eurovision on February 2, before the finale is held on February 3. The way Malta decides its Eurovision representatives has seen some changes in recent years.  In 2019 and 2021, Michela Pace and Destiny Chukunyere represented Malta on the European stage after winning X-Factor Malta.  The COVID-19 pandemic stopped the 2020 Eurovision from taking place. In 2022 and 2023, the Malta contest returned with Emma Muscat and The Busker winning a live event.  Last year’s live final was very popular with local viewers. The competition’s grand finale saw 265,000 viewers tuning in: more than half Malta’s population.  You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/malta-eurovision-finalists-sing-cameras-year.1080690
"Today's front pages - January 29, 2024",Times of Malta,"The following are the top stories in Malta's newspapers on Monday. Times of Malta reports how a court found that a man accused of involvement in the horrific Paqpaqli car crash seven years ago had 'big fat zero' involvement. It also reports that retailers will shoulder 4.4% of price cuts negotiated with the government. A further 10.6 per cent will be shouldered by importers.  The Malta Independent quotes the Rota cycle advocacy group saying that alternative modes of transport have no change in Infrastructure Malta's approach.  In-Nazzjon leads with Bernard Grech's comments on Sunday, where he said the people are suffering the consequences of Robert Abela's weak leadership. It also reports that Abela is doing what he can to hide Joseph Muscat's name. In a third story it says Mater Dei Hospital is struggling to cope. l-orizzont gives prominence to a commitment by the prime minister for the government to continue to help the people. It also recalls that the late GWU general secretary Tony Zarb would have turned 70 on Monday.  You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing.",https://timesofmalta.com/article/today-front-pages-january-29-2024.1080738
Shops to shoulder 4.4% of price cuts,Matthew Xuereb,"All retailers who subscribe to the government’s Stabbiltà initiative must fork out 4.4 per cent of the price reductions, with the rest of the 10.6 per cent shouldered by importers, it has emerged. Prices of up to 400 basic food items will be reduced by 15 per cent from February 1 in a deal, dubbed Stabbiltà (stability), negotiated between the government, importers and retailers, designed to curb inflation. Earlier this month, the government announced that it had struck an agreement with major importers and large supermarkets with annual sales turnover of more than €4 million. The smaller shops and village grocers that do not sell more than €800,000 worth of goods a year, and which do not benefit from economies of scale, are to be given €125 per month by the government to make up for the loss of profits. However, a large segment of retailers who fall in between these two categories were left in the dark on their situation. Several retailers who called the government helpline 153 for information were told that in their case, the 15 per cent price reduction must be shouldered equally by them and the importers – 7.5 per cent each. But in reply to questions from Times of Malta, a spokesperson for the economy ministry said this was not the case and that all retailers would be treated equally. “The information is incorrect. The contract is the same for everyone. The only difference is that those below €800,000 are entitled to a support of €125 per month, while the others are not. “Therefore, to achieve the 15 per cent reduction, it involves a 4.4 point decrease in the retailer’s margin and the remainder covered by the importer. This approach ensures an equitable distribution of the RRP reduction,” the spokesperson said.   Close to 300 importers and retailers, large and small, have so far subscribed to the scheme. They will not receive compensation such as tax rebates or tax credits. Some insiders have said that to make up for potential losses, they will “probably” have to raise the prices of other products. Many have praised the initiative but others, such as the Malta Chamber of Commerce, Industry and Enterprise, denounced the scheme as a “price-fixing” measure. Others derided the tactic as nothing short of political manoeuvring and some said it felt like “going back to the 1980s” when the government used to set the price of some grocery items. The Malta Competition and Consumer Affairs Authority has said the scheme is “not anti-competitive”, pointing to similar initiatives in other EU member states such as France, Italy and Greece. Last week, the Malta Employers’ Association said a tax exemption on the cost-of-living allowance (COLA) would have been far more effective in mitigating inflation, resulting in “immediate and direct” extra purchasing power. The price reduction measure covers food items ranging from minced beef and frozen vegetables to tea, coffee and dairy products. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/shops-shoulder-44-price-cuts.1080708
Man with ‘zero involvement’ in Paqpaqli crash cleared after seven years,Edwina Brincat,"A motorsport enthusiast has been cleared of all criminal responsibility for the ill-fated 2015 Paqpaqli għall-Istrina charity event, with the court declaring the man’s involvement “a big fat zero” seven years after he was charged. “I had nothing to do with it. I was never in the core committee… I got to know some of the other co-accused here in court,” Jonathan Tonna told the court, adding he had initially thought the charges were “some joke”. He was one of the five co-accused, of the original group of 13, still facing charges over the incident in which motoring enthusiast Paul Bailey’s Porsche 918 Spyder spun out of control and crashed into the crowd. About 26 spectators were injured, some critically. The following year, members of the organising committee, together with the supercar driver, were charged with involuntary harm to victims and damage to third party property following a magisterial inquiry into the incident. They were also sued before the civil courts for damages. Criminal proceedings were assigned to Magistrate Victor George Axiak after former Magistrate Aaron Bugeja was elevated to judge. Last October, Bailey registered an admission and was ordered to perform 300 hours of community service. One of the organisers, Angelo Manara, also registered an admission and was ordered to perform 200 hours of community work. Two months later, another six members of the core committee pleaded guilty and each was handed 200 hours of community service, plus one-thirteenth share in court expenses.   Tonna was involved in the annual charity event up to 2013 representing Island Cars Club, which used to organise its own motoring event at another site. The club last participated in Paqpaqli in 2014. The following year the club decided not to hold the event because there were too few entries. In 2015, Tonna received an email from one of the Paqpaqli organisers, Tonio Cini, asking whether Island Cars Club had a safety plan when organising their own event. “What safety plan?” Tonna replied, explaining that pre-2015 there was no plan. When Paqpaqli was first organised during the presidency of George Abela, safety was handled by his colleague Duncan Barbaro Sant, who gave instructions regarding track design, barriers and how the area was to be fenced off. But after both of them stepped down, Tonna had no further involvement. “That’s where it ended. I’ve been here for seven years and they know it.” He got to know about the Paqpaqli incident through a relative who worked in hospital and who alerted Tonna’s wife about the casualties being rushed to emergency. Months later, then-inspector Josric Mifsud asked Tonna whether he would assist in the magisterial inquiry as court expert. Tonna expressed doubts about his personal qualifications but Mifsud assured him that as a motorsports enthusiast who had organised several motoring events, he was sufficiently experienced to qualify as court expert. Tonna turned down the proposal, sensing a conflict of interest. One of his relatives had been badly injured in the crash and he also knew some of those involved in the event’s organisation. He gave the police officer contact details of a foreign motorsports enthusiast who could provide the necessary expertise. Then two weeks later, he received a call. “The magistrate wants to speak to you,” the caller said. “I thought it was some joke,” Tonna said on the witness stand. He could not answer the inquiring magistrate’s questions because “I had nothing to do with it”. He was questioned about the “previous years” and once the session was over, he headed back home. In 2017, one of the event organizers dropped the bombshell, telling Tonna that he had been named in the case. “Perhaps they have mistaken experts,” he wondered. But he called Mifsud to check, and “he [the police officer] did not seem to know what to say”.   Then court documents began to pour in. “There were 13 civil cases…€14,000 in court expenses,” explained Tonna. The court saga also impacted his wife’s well-being. “I had nothing to do with it. I was never in the core committee,” he insisted when questioned twice by the magistrate. Barbaro Sant also testified that Tonna, together with the majority of the organising team, had stepped down in 2013. After stepping down, Barbaro Sant did not hand over his safety role to anyone and could not tell who took over. Following those testimonies, Magistrate Axiak turned to the prosecution: “Do you still want to press charges against Tonna?” Superintendent Josric Mifsud said that if the other co-accused declared they could not point a finger at Tonna, the prosecution would take a stand. He confirmed he had called Tonna. “Seven years have passed in this case but it’s never too late,” the court observed. “Tonna’s involvement was nil, nothing, a big fat zero. Can we have this declaration today so that this man may reset?” Lawyers for Jonathan Bruno, Agostino Degiorgio, Tonio Cini and Brian Gatt unanimously minuted that Tonna had no involvement whatsoever in the organisation of the 2015 event. The prosecution then requested the separation of proceedings and the court delivered judgment in respect of Tonna, declaring that he “clearly had no involvement of whatever nature in the organisation of the event and had no responsibility for any safety plan”. The court cleared Tonna of all criminal liability. “You may now leave,” said the magistrate, as Tonna left the dock and walked out of the courtroom, visibly relieved. The case continues. Lawyers Michael Sciriha, Lucio Sciriha and Roberto Spiteri were defence counsel to Tonna, Bruno and Cini. Lawyer Raphael Fenech Adami is counsel to Degiorgio. Lawyers Stefano Filletti and Maurice Meli are counsel to Gatt. Lawyer Michael Grech appeared parte civile. Superintendent Mifsud and Inspector Hubert Cini are prosecuting. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/man-charged-paqpaqli-crash-zero-involvement.1080705
"Villa Guardamangia ‘still a shambles’, restoration will take at least five years",Fiona Galea Debono,"A repeated reference to the late Queen Elizabeth II’s happy Malta home in the final season of The Crown may have aroused global interest in Villa Guardamangia but it will not be opening to the public as a tourist attraction any time soon. The home of Britain’s then Princess Elizabeth between 1949 and 1951 will remain a “war zone for quite some time, because the needs are extensive”, said Heritage Malta COO Kenneth Gambin. He estimated that its restoration would take “at least another five years” – almost a decade after the national agency was entrusted with the project.   But although the prestigious, albeit crumbling, property looks much like it did five years ago, when the government bought it, intensive behind-the-scenes work has meant EU funding can finally be applied for, further discoveries have been made – and even more damage borne. The application for co-financing will be submitted by March, but Heritage Malta is not losing any time. Works are under way and the money – at least €10 million – will be recouped later. Next month, parts of neighbouring properties, overlooking the iconic garden of the Grade 2 listed Guardamangia Hill monument, will be demolished at Heritage Malta’s expense, following agreement with their owners – because even the surrounding context counts. Meanwhile, the situation inside was so bad and the building so fragile that damage was sustained even after Heritage Malta walked into the rundown former royal dwelling, Gambin said.   Water still seeps into the villa, so the ceilings were patched up – but they need to be replaced; while the garden walls were recently rebuilt after they collapsed when storm Helios dealt its heavy blow last February. “We have done all the first aid required to keep it standing and now it is improving,” Gambin said, underlining the importance of the preparatory phase. “The place is still in a shambles, but it was worse, I can assure you. It may be difficult to believe…” he said, pointing to the parts that have been propped up. Tons of inert waste and rubbish have been cleared, including the costly removal of asbestos. The excavation of a corner of the garden unearthed bits of the stone statues used to embellish it; tiles have been removed to be fixed, cleaned and returned; while extensive underground shelters, around three storeys deep, were emptied of the copious amount of rubble that filled them. Off-site, documentation and research, bills of quantities and architectural surveys have been compiled, so once the application is processed and approved, the ball will get rolling immediately.  Next month, parts of neighbouring properties, overlooking the iconic garden of the Grade 2 listed Guardamangia Hill monument, will be demolished at Heritage Malta’s expense.   The groundwork, a major task in itself, was ready; the walls have spoken, and information has been gleaned from interviews with people who lived and worked in the villa, as well as from local and foreign archives – although the architect of the property, a classic baroque example of an 18th-century Maltese country summer house, has not yet been discovered. “We can now confidently say that we know what we are going to do, but only now,” Gambin emphasised. “It was not a matter of just walking in and starting. We have gathered much precious information on how to restore the building. “Everybody is impatient, but in such properties, which have such a long history, before intervening, you have to know how, and that requires lots of research from scratch,” Gambin said.   “All we knew when the property was bought was that Prince Philip and Princess Elizabeth lived here on and off for around two years (when the Duke of Edinburgh was a naval officer stationed on the island). That was it! “But in reality, the history of the building is much more than that, going back to at least the mid-18th century.” Heritage Malta is taking a historic house approach to the restoration, focusing on the mid-20th century, while making sure not to cover up all the other layers of history and leave enough information to be read, interpreted and enjoyed.   Wall paintings, whitewashed under the instructions of Prince Philip’s uncle Lord Mountbatten, are being uncovered and restored, only to be covered again, leaving some areas exposed to explain the history of the building. Heritage Malta is also working to get its hands on furniture that is known from inventories to have been in the house and is now privately owned – “if they are decently priced”, Gambin said.   “The villa is important for other reasons, but the last episode of the royal couple residing here was the cherry on the cake.” The only place outside the UK that Queen Elizabeth II lived in is a testimony to her “normal” life, and walking through her former bedroom, bathroom and walk-in wardrobe emphasises the point. Name-checked in an emotional and nostalgic penultimate episode of The Crown’s sixth season, Hope Street, the queen tells grandson Prince William he need not accompany her at her Golden Jubilee celebrations at a time when he has just met future wife Kate Middleton and should be leading as normal a life as possible. She then goes on to describe her stay in Malta with Prince Philip, as a young married couple, before she acceded to the throne in 1953, describing living in their home outside Valletta as “some of the happiest years of my life”. Then a young naval wife, her character describes how she went grocery shopping and got her hair done locally.   Later in the episode, the queen sends Prince William a framed photo of her and Prince Philip in Malta to her grandson’s new home at university with Kate, with a note saying: “I hope it can be your ‘Villa Guardamagia’.” In real life, she too had been presented with paintings of No. 49 by Maltese dignitaries. According to Forbes Business, in 2020, The Crown ‒ the “streamer’s biggest awards juggernaut” ‒ had already been watched by 73 million households worldwide since its 2016 debut. Interest in the series spiked after the monarch’s death in September 2022. Gambin is used to the interest in Villa Guardamangia, saying the decrepit building did not need any publicity and received daily knocks on its door from people from all over the world. He acknowledged, however, that its mention in a positive – “accurate and true” – light will also “increase expectations, which we happily accept”.   The most important aspect of the princess’s stay in Malta was the human element, Gambin stressed. “This is not Buckingham Palace, and it never was, and that is why she enjoyed it. It is as simple as that.” Undoubtedly, the queen’s former home will be a strong crowd-puller. It comes with high – and justified – expectations, maintained the COO of Heritage Malta, which is prepared for this and used to challenges of such magnitude. “It will take some time and money, inevitably. But we will get there,” Gambin said. And possibly, on inauguration day, when it finally opens, the reigning monarch will get there too.   You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/villa-guardamangia-still-shambles-restoration-take-least-five-years.1080519
People are suffering the consequences of Abela's weak leadership - PN leader,Giulia Magri,"Robert Abela's weak leadership of the Labour Party was causing weak leadership of the country, and the people were suffering the consequences, including mounting problems in the health and transport sectors and inflation, Opposition leader Bernard Grech said on Sunday. Speaking during campaigning in Gozo, Grech was quoted as saying in a party statement that the Labour Party had been hijacked, and Abela was showing himself to be weak. He had also lost his moral authority.  His comments came at the prime minister indicated a readiness to bring back several figures who were excluded from the government while making it clear that he would not stand in Joseph Muscat’s way if the former prime minister decided to contest the elections for the European Parliament.   Grech, who visited various localities in Gozo, said the PN was committed to generating wealth and solving the people's problems.    You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/people-suffering-consequences-abela-weak-leadership-pn-leader.1080684
"Gozo ‘thriving with environmental crimes,’ ranger unit says",James Cummings,"The Malta Ranger Unit has described Gozo as “thriving with environmental crimes” in a social media post highlighting a lack of law enforcement on the island. Pointing out that Gozo remains without an environmental protection unit (EPU), the NGO said on Facebook that the lack of police presence “means environmental criminals enjoy 100% impunity.” The Malta Ranger Unit (MRU) said it was regularly travelling to the island to monitor environmental crimes and this weekend had dispatched a “full team” to monitor illegal construction on the island. Stressing that the statistics for environmental illegalities in Gozo didn't reflect the reality on the ground, the NGO said it would be requesting a meeting with Gozo Minister Clint Camilleri on the issue.   The MRU is a voluntary organisation which monitors environmental crimes across the country. Its officers regularly patrol in both Malta and Gozo both in uniform and undercover and it also offers advice to the public through a 24-hour helpline.  Speaking to Times of Malta, a spokesperson for the organisation said many of the suspected illegal constructions it saw in Gozo started out as small sheds but would often grow to include more rooms and even an extra floor. Commenting on the low numbers of reported illegalities seen in official statistics, the spokesperson said the figures didn’t make sense. “We go from illegality to illegality to illegality, so it cannot be a place where these things aren’t happening,” she said, pointing to the low figures of hunting-related offences seen in official reports. According to a report from Gozo’s Wild Birds Regulation Unit, there were no offences detected during last year’s Spring hunting season.   Describing the island as “very hard to enforce,” she said MRU had been informed that some Gozo residents were afraid to speak out for fear of retribution owing to them often living in small communities on the island. However, the spokesperson stressed that the organisation was “seeing a big change in mentality,” with increasing numbers of the public approaching the group for advice about how to minimise their impact while engaging in outdoor activities such as camping. She emphasised the group’s call for greater enforcement and for a police environmental unit to be based in Gozo. In September, fellow conservation NGO BirdLife Malta said the number of police officers monitoring the autumn hunting season had been reduced while illegalities were ""revving up"". Echoing MRU concerns, the group called environmental units in Gozo “non-existent, with most of the police force expected to be taken up with school traffic during morning hours."" The Malta Ranger Unit can be reached on +356 7937 8118. For more information, visit their Facebook page. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing. ",https://timesofmalta.com/article/gozo-thriving-environmental-crimes-ranger-unit-says.1080675
Government is focused on improving people’s lives - Abela,Times of Malta,"The government is united and focused on improving people’s lives, Prime Minister Robert Abela insisted on Sunday. Addressing hundreds who attended an open day at the party’s headquarters in Hamrun, Abela spoke about how the Labour Party had given people its word and had followed it through. “We gave our word that this will be a strong year for our country and that's how it is,” he said as he referred to several projects that were completed in the first weeks of the year and initiatives that came into force. “The government is working every day, every moment, so that our country, our people, find the government supporting them. Where there are those who try to put down our initiatives, we find hope,"" he said.   The government, he said, is focused on strong initiatives including the third social pact that will come into force next week and which will offer stability in the price of 400 food products. ""The administration which I lead has not let the people on their own,"" Abela said. Economists predict that food prices will keep rising. With dialogue and conviction, we have brought about peace of mind,"" Abela said, adding that it was through the will and courage to change things for the better that this was achieved. He warned about people would try to dampen the effectiveness of this initiative but the truth was that the government cared about what the people felt.   Against a backdrop of an exhibition about the history of the Malta Labour Party, Abela said it was the party that brought about the biggest changes, especially in the social sphere. “No one would have thought that the government would give families a grant to help them raise their children, but it was done and was repeatedly increased. The same with pensions. When they were introduced, many said it was not possible, but they were introduced and increased again this year,” Abela said. The prime minister stressed how the Labor Party must remain an agent of change. ""We want to be the change. That’s how we are trusted. Because we work for people. Because this is a party in government that is full of ideas, full of energy and full of love for the country,” he said. You can unsubscribe at any time by clicking the link in the footer of our emails. We use Mailchimp as our marketing platform. By subscribing, you acknowledge that your information will be transferred to Mailchimp for processing.",https://timesofmalta.com/article/government-focused-improving-people-lives-abela.1080663
